year,sex,age,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
1991,female,25-34 years,5.54,0.793665815,1891,Boomers
1991,female,55-74 years,4.24,0.793665815,1891,Silent
1991,female,35-54 years,4.23,0.793665815,1891,Boomers
1991,female,75+ years,4.13,0.793665815,1891,G.I. Generation
1991,male,5-14 years,0.27,0.793665815,1891,Millenials
1991,female,5-14 years,0.21,0.793665815,1891,Millenials
1992,male,25-34 years,12.88,0.793665815,2120,Boomers
1992,male,75+ years,11.93,0.793665815,2120,G.I. Generation
1992,male,15-24 years,11.77,0.793665815,2120,Generation X
1992,male,35-54 years,11.03,0.793665815,2120,Boomers
1992,male,55-74 years,10.38,0.793665815,2120,Silent
1992,female,15-24 years,8.02,0.793665815,2120,Generation X
1992,female,25-34 years,6.36,0.793665815,2120,Boomers
1992,female,35-54 years,4.34,0.793665815,2120,Boomers
1992,female,75+ years,3.1,0.793665815,2120,G.I. Generation
1992,female,55-74 years,2.96,0.793665815,2120,Silent
1992,male,5-14 years,0.19,0.793665815,2120,Millenials
1992,female,5-14 years,0.14,0.793665815,2120,Millenials
1994,male,75+ years,9.51,0.793665815,2784,G.I. Generation
1994,male,25-34 years,8.41,0.793665815,2784,Boomers
1994,male,55-74 years,8.38,0.793665815,2784,Silent
1994,male,15-24 years,7.81,0.793665815,2784,Generation X
1994,male,35-54 years,7.11,0.793665815,2784,Boomers
1994,female,15-24 years,4.27,0.793665815,2784,Generation X
1994,female,35-54 years,3.31,0.793665815,2784,Boomers
1994,female,25-34 years,2.87,0.793665815,2784,Boomers
1994,female,55-74 years,2.59,0.793665815,2784,Silent
1994,female,75+ years,1.97,0.793665815,2784,G.I. Generation
1994,female,5-14 years,0.02,0.793665815,2784,Millenials
1994,male,5-14 years,0.02,0.793665815,2784,Millenials
1995,male,25-34 years,17.78,0.611,3114,Generation X
1995,male,15-24 years,14.13,0.611,3114,Generation X
1995,male,35-54 years,13.13,0.611,3114,Boomers
1995,male,75+ years,11.5,0.611,3114,G.I. Generation
1995,male,55-74 years,11.33,0.611,3114,Silent
1995,female,15-24 years,6.19,0.611,3114,Generation X
1995,female,25-34 years,5.49,0.611,3114,Generation X
1995,female,35-54 years,4.36,0.611,3114,Boomers
1995,female,75+ years,4.18,0.611,3114,G.I. Generation
1995,female,55-74 years,3.65,0.611,3114,Silent
1995,male,5-14 years,1,0.611,3114,Millenials
1995,female,5-14 years,0.78,0.611,3114,Millenials
1996,male,25-34 years,19.44,0.793665815,3324,Generation X
1996,male,15-24 years,16.82,0.793665815,3324,Generation X
1996,male,35-54 years,12.5,0.793665815,3324,Boomers
1996,male,55-74 years,11.5,0.793665815,3324,Silent
1996,male,75+ years,9.55,0.793665815,3324,G.I. Generation
1996,female,25-34 years,5.96,0.793665815,3324,Generation X
1996,female,15-24 years,5.94,0.793665815,3324,Generation X
1996,female,35-54 years,4.54,0.793665815,3324,Boomers
1996,female,55-74 years,3.75,0.793665815,3324,Silent
1996,female,75+ years,3.05,0.793665815,3324,G.I. Generation
1996,female,5-14 years,0,0.793665815,3324,Millenials
1996,male,5-14 years,0,0.793665815,3324,Millenials
1997,male,25-34 years,18.73,0.793665815,2689,Generation X
1997,male,15-24 years,15.17,0.793665815,2689,Generation X
1997,male,35-54 years,12.81,0.793665815,2689,Boomers
1997,male,75+ years,11.17,0.793665815,2689,G.I. Generation
1997,male,55-74 years,9.81,0.793665815,2689,Silent
1997,female,15-24 years,4.77,0.793665815,2689,Generation X
1997,female,25-34 years,4.29,0.793665815,2689,Generation X
1997,female,35-54 years,4.12,0.793665815,2689,Boomers
1997,female,55-74 years,3.35,0.793665815,2689,Silent
1997,female,75+ years,2.15,0.793665815,2689,G.I. Generation
1997,female,5-14 years,0,0.793665815,2689,Millenials
1997,male,5-14 years,0,0.793665815,2689,Millenials
1998,male,25-34 years,22.3,0.793665815,2005,Generation X
1998,male,15-24 years,17.53,0.793665815,2005,Generation X
1998,male,35-54 years,14.54,0.793665815,2005,Boomers
1998,male,55-74 years,13.06,0.793665815,2005,Silent
1998,male,75+ years,9.2,0.793665815,2005,G.I. Generation
1998,female,15-24 years,5.52,0.793665815,2005,Generation X
1998,female,25-34 years,5.08,0.793665815,2005,Generation X
1998,female,35-54 years,4.24,0.793665815,2005,Boomers
1998,female,55-74 years,3.95,0.793665815,2005,Silent
1998,female,75+ years,2.94,0.793665815,2005,G.I. Generation
1998,male,5-14 years,0.7,0.793665815,2005,Millenials
1998,female,5-14 years,0.5,0.793665815,2005,Millenials
1999,male,25-34 years,23.21,0.793665815,2203,Generation X
1999,male,15-24 years,17.7,0.793665815,2203,Generation X
1999,male,35-54 years,15.17,0.793665815,2203,Boomers
1999,male,55-74 years,14.22,0.793665815,2203,Silent
1999,male,75+ years,13.64,0.793665815,2203,G.I. Generation
1999,female,25-34 years,5.7,0.793665815,2203,Generation X
1999,female,15-24 years,5.23,0.793665815,2203,Generation X
1999,female,55-74 years,4.69,0.793665815,2203,Silent
1999,female,35-54 years,4.47,0.793665815,2203,Boomers
1999,female,75+ years,3.92,0.793665815,2203,G.I. Generation
1999,male,5-14 years,0.71,0.793665815,2203,Millenials
1999,female,5-14 years,0.37,0.793665815,2203,Millenials
2000,male,25-34 years,23.64,0.648,2169,Generation X
2000,male,15-24 years,17.56,0.648,2169,Generation X
2000,male,35-54 years,14.83,0.648,2169,Boomers
2000,male,55-74 years,13.37,0.648,2169,Silent
2000,male,75+ years,12.72,0.648,2169,G.I. Generation
2000,female,75+ years,5.73,0.648,2169,G.I. Generation
2000,female,35-54 years,4.98,0.648,2169,Boomers
2000,female,15-24 years,4.67,0.648,2169,Generation X
2000,female,25-34 years,4.6,0.648,2169,Generation X
2000,female,55-74 years,4,0.648,2169,Silent
2000,female,5-14 years,0,0.648,2169,Millenials
2000,male,5-14 years,0,0.648,2169,Millenials
2002,male,25-34 years,18.35,0.793665815,2305,Generation X
2002,male,75+ years,16.15,0.793665815,2305,Silent
2002,male,55-74 years,15.52,0.793665815,2305,Silent
2002,male,35-54 years,14.59,0.793665815,2305,Boomers
2002,male,15-24 years,13.8,0.793665815,2305,Millenials
2002,female,35-54 years,5.08,0.793665815,2305,Boomers
2002,female,75+ years,4.96,0.793665815,2305,Silent
2002,female,25-34 years,4.94,0.793665815,2305,Generation X
2002,female,55-74 years,4.79,0.793665815,2305,Silent
2002,female,15-24 years,3.83,0.793665815,2305,Millenials
2002,male,5-14 years,0.65,0.793665815,2305,Millenials
2002,female,5-14 years,0.46,0.793665815,2305,Millenials
2003,male,25-34 years,16.78,0.793665815,2531,Generation X
2003,male,55-74 years,14.36,0.793665815,2531,Silent
2003,male,35-54 years,13.8,0.793665815,2531,Boomers
2003,male,75+ years,13.67,0.793665815,2531,Silent
2003,male,15-24 years,10.78,0.793665815,2531,Millenials
2003,female,75+ years,4.59,0.793665815,2531,Silent
2003,female,25-34 years,4.43,0.793665815,2531,Generation X
2003,female,55-74 years,4.38,0.793665815,2531,Silent
2003,female,35-54 years,4.02,0.793665815,2531,Boomers
2003,female,15-24 years,3.37,0.793665815,2531,Millenials
2003,male,5-14 years,0.65,0.793665815,2531,Millenials
2003,female,5-14 years,0.33,0.793665815,2531,Millenials
2004,male,25-34 years,16.9,0.793665815,2849,Generation X
2004,male,35-54 years,13.19,0.793665815,2849,Boomers
2004,male,75+ years,12.93,0.793665815,2849,Silent
2004,male,55-74 years,12.86,0.793665815,2849,Silent
2004,male,15-24 years,9.15,0.793665815,2849,Millenials
2004,female,75+ years,4.87,0.793665815,2849,Silent
2004,female,55-74 years,4.4,0.793665815,2849,Silent
2004,female,35-54 years,4.1,0.793665815,2849,Boomers
2004,female,25-34 years,3.96,0.793665815,2849,Generation X
2004,female,15-24 years,3.11,0.793665815,2849,Millenials
2004,male,5-14 years,0.34,0.793665815,2849,Millenials
2004,female,5-14 years,0.25,0.793665815,2849,Millenials
2005,male,25-34 years,15.54,0.684,3094,Generation X
2005,male,75+ years,12.43,0.684,3094,Silent
2005,male,55-74 years,12.29,0.684,3094,Silent
2005,male,35-54 years,11.63,0.684,3094,Boomers
2005,male,15-24 years,8.73,0.684,3094,Millenials
2005,female,55-74 years,3.91,0.684,3094,Silent
2005,female,35-54 years,3.71,0.684,3094,Boomers
2005,female,25-34 years,3.39,0.684,3094,Generation X
2005,female,75+ years,3.31,0.684,3094,Silent
2005,female,15-24 years,2.27,0.684,3094,Millenials
2005,male,5-14 years,0.53,0.684,3094,Millenials
2005,female,5-14 years,0.25,0.684,3094,Millenials
2006,male,25-34 years,14.2,0.793665815,3598,Generation X
2006,male,35-54 years,11.63,0.793665815,3598,Boomers
2006,male,55-74 years,11.2,0.793665815,3598,Silent
2006,male,75+ years,10.85,0.793665815,3598,Silent
2006,male,15-24 years,7.32,0.793665815,3598,Millenials
2006,female,35-54 years,3.22,0.793665815,3598,Boomers
2006,female,55-74 years,3.17,0.793665815,3598,Silent
2006,female,75+ years,2.56,0.793665815,3598,Silent
2006,female,25-34 years,2.53,0.793665815,3598,Generation X
2006,female,15-24 years,1.79,0.793665815,3598,Millenials
2006,male,5-14 years,0.29,0.793665815,3598,Millenials
2006,female,5-14 years,0.28,0.793665815,3598,Millenials
2007,male,75+ years,14.69,0.793665815,4461,Silent
2007,male,25-34 years,14.66,0.793665815,4461,Generation X
2007,male,55-74 years,12.64,0.793665815,4461,Silent
2007,male,35-54 years,12.19,0.793665815,4461,Boomers
2007,male,15-24 years,8.2,0.793665815,4461,Millenials
2007,female,75+ years,4.23,0.793665815,4461,Silent
2007,female,55-74 years,3.62,0.793665815,4461,Silent
2007,female,35-54 years,3.57,0.793665815,4461,Boomers
2007,female,25-34 years,2.93,0.793665815,4461,Generation X
2007,female,15-24 years,1.87,0.793665815,4461,Millenials
2007,male,5-14 years,0.34,0.793665815,4461,Generation Z
2007,female,5-14 years,0.2,0.793665815,4461,Generation Z
2008,male,25-34 years,13.99,0.793665815,4921,Generation X
2008,male,75+ years,13.9,0.793665815,4921,Silent
2008,male,55-74 years,12.44,0.793665815,4921,Silent
2008,male,35-54 years,12.42,0.793665815,4921,Boomers
2008,male,15-24 years,7.58,0.793665815,4921,Millenials
2008,female,75+ years,4.74,0.793665815,4921,Silent
2008,female,55-74 years,3.94,0.793665815,4921,Silent
2008,female,35-54 years,3.93,0.793665815,4921,Boomers
2008,female,25-34 years,2.66,0.793665815,4921,Generation X
2008,female,15-24 years,2.05,0.793665815,4921,Millenials
2008,male,5-14 years,0.28,0.793665815,4921,Generation Z
2008,female,5-14 years,0.25,0.793665815,4921,Generation Z
2009,male,75+ years,15.35,0.793665815,4736,Silent
2009,male,55-74 years,13.8,0.793665815,4736,Silent
2009,male,25-34 years,13.2,0.793665815,4736,Generation X
2009,male,35-54 years,12.11,0.793665815,4736,Boomers
2009,male,15-24 years,7.51,0.793665815,4736,Millenials
2009,female,55-74 years,4.07,0.793665815,4736,Silent
2009,female,35-54 years,3.72,0.793665815,4736,Boomers
2009,female,75+ years,3.18,0.793665815,4736,Silent
2009,female,25-34 years,2.67,0.793665815,4736,Generation X
2009,female,15-24 years,2.12,0.793665815,4736,Millenials
2009,male,5-14 years,0.44,0.793665815,4736,Generation Z
2009,female,5-14 years,0.39,0.793665815,4736,Generation Z
2010,male,75+ years,18.41,0.716,5707,Silent
2010,male,25-34 years,13,0.716,5707,Generation X
2010,male,55-74 years,12.54,0.716,5707,Silent
2010,male,35-54 years,11.91,0.716,5707,Generation X
2010,male,15-24 years,7.89,0.716,5707,Millenials
2010,female,75+ years,3.58,0.716,5707,Silent
2010,female,55-74 years,3.47,0.716,5707,Silent
2010,female,35-54 years,3.33,0.716,5707,Generation X
2010,female,25-34 years,3.13,0.716,5707,Generation X
2010,female,15-24 years,2.55,0.716,5707,Millenials
2010,male,5-14 years,0.36,0.716,5707,Generation Z
2010,female,5-14 years,0.33,0.716,5707,Generation Z
2011,male,25-34 years,14.93,0.721,6153,Millenials
2011,male,75+ years,13.53,0.721,6153,Silent
2011,male,35-54 years,12.4,0.721,6153,Generation X
2011,male,55-74 years,11.44,0.721,6153,Boomers
2011,male,15-24 years,7.24,0.721,6153,Millenials
2011,female,75+ years,4.64,0.721,6153,Silent
2011,female,55-74 years,4.39,0.721,6153,Boomers
2011,female,35-54 years,3.45,0.721,6153,Generation X
2011,female,25-34 years,2.84,0.721,6153,Millenials
2011,female,15-24 years,2.01,0.721,6153,Millenials
2011,male,5-14 years,0.43,0.721,6153,Generation Z
2011,female,5-14 years,0.29,0.721,6153,Generation Z
2012,male,75+ years,15.65,0.724,6584,Silent
2012,male,25-34 years,14.08,0.724,6584,Millenials
2012,male,55-74 years,13.1,0.724,6584,Boomers
2012,male,35-54 years,12.4,0.724,6584,Generation X
2012,male,15-24 years,7.47,0.724,6584,Millenials
2012,female,55-74 years,4.31,0.724,6584,Boomers
2012,female,75+ years,4.27,0.724,6584,Silent
2012,female,35-54 years,3.74,0.724,6584,Generation X
2012,female,25-34 years,3.21,0.724,6584,Millenials
2012,female,15-24 years,1.78,0.724,6584,Millenials
2012,female,5-14 years,0.35,0.724,6584,Generation Z
2012,male,5-14 years,0.33,0.724,6584,Generation Z
2013,male,75+ years,16.21,0.724,6917,Silent
2013,male,25-34 years,14.01,0.724,6917,Millenials
2013,male,35-54 years,13.09,0.724,6917,Generation X
2013,male,55-74 years,12.75,0.724,6917,Boomers
2013,male,15-24 years,6.68,0.724,6917,Millenials
2013,female,75+ years,4.7,0.724,6917,Silent
2013,female,35-54 years,3.61,0.724,6917,Generation X
2013,female,55-74 years,3.56,0.724,6917,Boomers
2013,female,25-34 years,2.54,0.724,6917,Millenials
2013,female,15-24 years,1.86,0.724,6917,Millenials
2013,male,5-14 years,0.4,0.724,6917,Generation Z
2013,female,5-14 years,0.15,0.724,6917,Generation Z
2014,male,25-34 years,13.72,0.726,6662,Millenials
2014,male,75+ years,13.63,0.726,6662,Silent
2014,male,55-74 years,13.24,0.726,6662,Boomers
2014,male,35-54 years,12.62,0.726,6662,Generation X
2014,male,15-24 years,6.83,0.726,6662,Millenials
2014,female,75+ years,4.87,0.726,6662,Silent
2014,female,55-74 years,4.33,0.726,6662,Boomers
2014,female,35-54 years,3.65,0.726,6662,Generation X
2014,female,25-34 years,2.38,0.726,6662,Millenials
2014,female,15-24 years,1.04,0.726,6662,Millenials
2014,female,5-14 years,0.36,0.726,6662,Generation Z
2014,male,5-14 years,0.29,0.726,6662,Generation Z
2015,male,75+ years,16.29,0.793665815,6552,Silent
2015,male,35-54 years,14.67,0.793665815,6552,Generation X
2015,male,55-74 years,14.39,0.793665815,6552,Boomers
2015,male,25-34 years,13.6,0.793665815,6552,Millenials
2015,male,15-24 years,6.54,0.793665815,6552,Millenials
2015,female,55-74 years,4.28,0.793665815,6552,Boomers
2015,female,75+ years,4.12,0.793665815,6552,Silent
2015,female,35-54 years,3.41,0.793665815,6552,Generation X
2015,female,25-34 years,2.01,0.793665815,6552,Millenials
2015,female,15-24 years,1.19,0.793665815,6552,Millenials
2015,female,5-14 years,0.36,0.793665815,6552,Generation Z
2015,male,5-14 years,0.29,0.793665815,6552,Generation Z
2016,male,55-74 years,14.1,0.793665815,6713,Boomers
2016,male,35-54 years,14.09,0.793665815,6713,Generation X
2016,male,75+ years,13.52,0.793665815,6713,Silent
2016,male,25-34 years,13.47,0.793665815,6713,Millenials
2016,male,15-24 years,6.8,0.793665815,6713,Millenials
2016,female,75+ years,4.34,0.793665815,6713,Silent
2016,female,55-74 years,3.67,0.793665815,6713,Boomers
2016,female,35-54 years,3.53,0.793665815,6713,Generation X
2016,female,25-34 years,2.47,0.793665815,6713,Millenials
2016,female,15-24 years,1.33,0.793665815,6713,Millenials
1985,male,35-54 years,9,0.673,7317,Silent
1985,male,25-34 years,8.6,0.673,7317,Boomers
1985,male,55-74 years,3.92,0.673,7317,G.I. Generation
1985,male,15-24 years,3.25,0.673,7317,Generation X
1985,female,15-24 years,2.44,0.673,7317,Generation X
1985,female,25-34 years,2.15,0.673,7317,Boomers
1985,male,5-14 years,0.81,0.673,7317,Generation X
1985,female,35-54 years,0,0.673,7317,Silent
1985,female,5-14 years,0,0.673,7317,Generation X
1985,female,55-74 years,0,0.673,7317,G.I. Generation
1985,female,75+ years,0,0.673,7317,G.I. Generation
1985,male,75+ years,0,0.673,7317,G.I. Generation
1986,male,25-34 years,24.8,0.793665815,4516,Boomers
1986,male,35-54 years,19.64,0.793665815,4516,Silent
1986,male,55-74 years,15.44,0.793665815,4516,G.I. Generation
1986,male,75+ years,10.87,0.793665815,4516,G.I. Generation
1986,male,15-24 years,10.05,0.793665815,4516,Generation X
1986,female,15-24 years,9.21,0.793665815,4516,Generation X
1986,female,25-34 years,8.93,0.793665815,4516,Boomers
1986,female,75+ years,8.2,0.793665815,4516,G.I. Generation
1986,female,35-54 years,8.19,0.793665815,4516,Silent
1986,female,55-74 years,7.03,0.793665815,4516,G.I. Generation
1986,male,5-14 years,0.77,0.793665815,4516,Generation X
1986,female,5-14 years,0,0.793665815,4516,Generation X
1987,male,75+ years,43.01,0.793665815,4449,G.I. Generation
1987,male,25-34 years,29.27,0.793665815,4449,Boomers
1987,male,35-54 years,21.18,0.793665815,4449,Silent
1987,male,15-24 years,19.05,0.793665815,4449,Generation X
1987,male,55-74 years,17.08,0.793665815,4449,G.I. Generation
1987,female,35-54 years,8.06,0.793665815,4449,Silent
1987,female,25-34 years,6.83,0.793665815,4449,Boomers
1987,female,15-24 years,6.05,0.793665815,4449,Generation X
1987,female,55-74 years,3.45,0.793665815,4449,G.I. Generation
1987,female,5-14 years,0.8,0.793665815,4449,Generation X
1987,male,5-14 years,0.76,0.793665815,4449,Generation X
1987,female,75+ years,0,0.793665815,4449,G.I. Generation
1988,male,75+ years,53.19,0.793665815,4104,G.I. Generation
1988,male,25-34 years,37.46,0.793665815,4104,Boomers
1988,male,55-74 years,37.38,0.793665815,4104,G.I. Generation
1988,male,35-54 years,29.01,0.793665815,4104,Silent
1988,male,15-24 years,16.48,0.793665815,4104,Generation X
1988,female,75+ years,16.13,0.793665815,4104,G.I. Generation
1988,female,25-34 years,15.37,0.793665815,4104,Boomers
1988,female,35-54 years,11.46,0.793665815,4104,Silent
1988,female,15-24 years,7.43,0.793665815,4104,Generation X
1988,female,5-14 years,3.14,0.793665815,4104,Generation X
1988,female,55-74 years,1.7,0.793665815,4104,G.I. Generation
1988,male,5-14 years,0,0.793665815,4104,Generation X
1989,male,35-54 years,40.54,0.793665815,4040,Silent
1989,male,25-34 years,35.24,0.793665815,4040,Boomers
1989,male,55-74 years,28.85,0.793665815,4040,G.I. Generation
1989,male,15-24 years,25.86,0.793665815,4040,Generation X
1989,male,75+ years,22.22,0.793665815,4040,G.I. Generation
1989,female,15-24 years,17.24,0.793665815,4040,Generation X
1989,female,35-54 years,9.57,0.793665815,4040,Silent
1989,female,75+ years,6.67,0.793665815,4040,G.I. Generation
1989,female,25-34 years,4.67,0.793665815,4040,Boomers
1989,female,55-74 years,3.57,0.793665815,4040,G.I. Generation
1989,male,5-14 years,2.21,0.793665815,4040,Generation X
1989,female,5-14 years,1.52,0.793665815,4040,Generation X
1990,male,25-34 years,40.19,0.673,4656,Boomers
1990,male,55-74 years,30.77,0.673,4656,G.I. Generation
1990,male,35-54 years,30.09,0.673,4656,Silent
1990,male,15-24 years,26.09,0.673,4656,Generation X
1990,female,15-24 years,14.91,0.673,4656,Generation X
1990,male,75+ years,10,0.673,4656,G.I. Generation
1990,female,35-54 years,9.24,0.673,4656,Silent
1990,female,55-74 years,8.77,0.673,4656,G.I. Generation
1990,female,25-34 years,7.34,0.673,4656,Boomers
1990,female,75+ years,6.06,0.673,4656,G.I. Generation
1990,female,5-14 years,2.21,0.673,4656,Generation X
1990,male,5-14 years,0.71,0.673,4656,Generation X
1991,male,15-24 years,36.84,0.793665815,4817,Generation X
1991,male,55-74 years,30.77,0.793665815,4817,Silent
1991,male,25-34 years,29.63,0.793665815,4817,Boomers
1991,male,35-54 years,23.08,0.793665815,4817,Boomers
1991,female,15-24 years,9.73,0.793665815,4817,Generation X
1991,female,35-54 years,6.61,0.793665815,4817,Boomers
1991,female,75+ years,6.25,0.793665815,4817,G.I. Generation
1991,female,25-34 years,3.6,0.793665815,4817,Boomers
1991,female,55-74 years,3.45,0.793665815,4817,Silent
1991,female,5-14 years,2.88,0.793665815,4817,Millenials
1991,male,5-14 years,0.7,0.793665815,4817,Millenials
1991,male,75+ years,0,0.793665815,4817,G.I. Generation
1992,male,75+ years,51.09,0.793665815,4803,G.I. Generation
1992,male,25-34 years,32.6,0.793665815,4803,Boomers
1992,male,35-54 years,31.32,0.793665815,4803,Boomers
1992,male,55-74 years,26.06,0.793665815,4803,Silent
1992,male,15-24 years,25.49,0.793665815,4803,Generation X
1992,female,15-24 years,8.75,0.793665815,4803,Generation X
1992,female,25-34 years,6.09,0.793665815,4803,Boomers
1992,female,55-74 years,5.31,0.793665815,4803,Silent
1992,female,35-54 years,4.11,0.793665815,4803,Boomers
1992,female,5-14 years,2.28,0.793665815,4803,Millenials
1992,male,5-14 years,1.29,0.793665815,4803,Millenials
1992,female,75+ years,0,0.793665815,4803,G.I. Generation
1993,male,35-54 years,40.8,0.793665815,4066,Boomers
1993,male,25-34 years,40.71,0.793665815,4066,Boomers
1993,male,55-74 years,25.76,0.793665815,4066,Silent
1993,male,15-24 years,21,0.793665815,4066,Generation X
1993,female,15-24 years,8.58,0.793665815,4066,Generation X
1993,male,75+ years,7.14,0.793665815,4066,G.I. Generation
1993,female,25-34 years,6.08,0.793665815,4066,Boomers
1993,female,55-74 years,5.2,0.793665815,4066,Silent
1993,female,35-54 years,4.75,0.793665815,4066,Boomers
1993,female,5-14 years,1.51,0.793665815,4066,Millenials
1993,female,75+ years,0,0.793665815,4066,G.I. Generation
1993,male,5-14 years,0,0.793665815,4066,Millenials
1994,male,55-74 years,36.57,0.793665815,4254,Silent
1994,male,25-34 years,31.22,0.793665815,4254,Boomers
1994,male,35-54 years,23.51,0.793665815,4254,Boomers
1994,male,75+ years,21.13,0.793665815,4254,G.I. Generation
1994,male,15-24 years,15.81,0.793665815,4254,Generation X
1994,female,25-34 years,10.14,0.793665815,4254,Boomers
1994,female,15-24 years,9.29,0.793665815,4254,Generation X
1994,female,35-54 years,5.35,0.793665815,4254,Boomers
1994,female,55-74 years,5.08,0.793665815,4254,Silent
1994,male,5-14 years,1.3,0.793665815,4254,Millenials
1994,female,5-14 years,0,0.793665815,4254,Millenials
1994,female,75+ years,0,0.793665815,4254,G.I. Generation
1995,male,75+ years,73.07,0.684,4637,G.I. Generation
1995,male,25-34 years,41.62,0.684,4637,Generation X
1995,male,55-74 years,40.02,0.684,4637,Silent
1995,male,35-54 years,37.4,0.684,4637,Boomers
1995,male,15-24 years,14.72,0.684,4637,Generation X
1995,female,25-34 years,9.83,0.684,4637,Generation X
1995,female,15-24 years,8.83,0.684,4637,Generation X
1995,female,35-54 years,7.72,0.684,4637,Boomers
1995,female,55-74 years,6.13,0.684,4637,Silent
1995,female,5-14 years,2.89,0.684,4637,Millenials
1995,male,5-14 years,0.7,0.684,4637,Millenials
1995,female,75+ years,0,0.684,4637,G.I. Generation
1996,male,75+ years,53.04,0.793665815,4982,G.I. Generation
1996,male,25-34 years,29.18,0.793665815,4982,Generation X
1996,male,55-74 years,28.94,0.793665815,4982,Silent
1996,male,35-54 years,28.88,0.793665815,4982,Boomers
1996,male,15-24 years,13.59,0.793665815,4982,Generation X
1996,female,15-24 years,13,0.793665815,4982,Generation X
1996,female,75+ years,11.35,0.793665815,4982,G.I. Generation
1996,female,55-74 years,7.5,0.793665815,4982,Silent
1996,female,25-34 years,5.99,0.793665815,4982,Generation X
1996,female,35-54 years,3.41,0.793665815,4982,Boomers
1996,female,5-14 years,1.48,0.793665815,4982,Millenials
1996,male,5-14 years,0,0.793665815,4982,Millenials
1997,male,75+ years,43.1,0.793665815,4937,G.I. Generation
1997,male,25-34 years,34.84,0.793665815,4937,Generation X
1997,male,55-74 years,31.58,0.793665815,4937,Silent
1997,male,35-54 years,28.64,0.793665815,4937,Boomers
1997,male,15-24 years,20.75,0.793665815,4937,Generation X
1997,female,15-24 years,11.02,0.793665815,4937,Generation X
1997,female,25-34 years,8.14,0.793665815,4937,Generation X
1997,female,55-74 years,5.87,0.793665815,4937,Silent
1997,female,35-54 years,3.96,0.793665815,4937,Boomers
1997,male,5-14 years,1.49,0.793665815,4937,Millenials
1997,female,5-14 years,0,0.793665815,4937,Millenials
1997,female,75+ years,0,0.793665815,4937,G.I. Generation
1998,male,75+ years,42.34,0.793665815,5175,G.I. Generation
1998,male,35-54 years,40.42,0.793665815,5175,Boomers
1998,male,25-34 years,33.41,0.793665815,5175,Generation X
1998,male,55-74 years,25.88,0.793665815,5175,Silent
1998,male,15-24 years,18.62,0.793665815,5175,Generation X
1998,female,75+ years,10.77,0.793665815,5175,G.I. Generation
1998,female,15-24 years,8.26,0.793665815,5175,Generation X
1998,female,25-34 years,7.26,0.793665815,5175,Generation X
1998,female,35-54 years,4.49,0.793665815,5175,Boomers
1998,female,5-14 years,2.39,0.793665815,5175,Millenials
1998,female,55-74 years,1.43,0.793665815,5175,Silent
1998,male,5-14 years,0.77,0.793665815,5175,Millenials
1999,male,55-74 years,39.26,0.793665815,5803,Silent
1999,male,25-34 years,29.7,0.793665815,5803,Generation X
1999,male,35-54 years,23.99,0.793665815,5803,Boomers
1999,male,15-24 years,12.65,0.793665815,5803,Generation X
1999,female,25-34 years,8.45,0.793665815,5803,Generation X
1999,male,75+ years,8.38,0.793665815,5803,G.I. Generation
1999,female,15-24 years,6.45,0.793665815,5803,Generation X
1999,female,35-54 years,5.62,0.793665815,5803,Boomers
1999,female,55-74 years,5.56,0.793665815,5803,Silent
1999,female,75+ years,5.26,0.793665815,5803,G.I. Generation
1999,female,5-14 years,0,0.793665815,5803,Millenials
1999,male,5-14 years,0,0.793665815,5803,Millenials
2000,male,75+ years,33.45,0.717,6920,G.I. Generation
2000,male,35-54 years,32.53,0.717,6920,Boomers
2000,male,25-34 years,32.15,0.717,6920,Generation X
2000,male,55-74 years,30.4,0.717,6920,Silent
2000,female,75+ years,25.76,0.717,6920,G.I. Generation
2000,male,15-24 years,19.35,0.717,6920,Generation X
2000,female,15-24 years,7.1,0.717,6920,Generation X
2000,female,55-74 years,5.39,0.717,6920,Silent
2000,female,25-34 years,5.34,0.717,6920,Generation X
2000,female,35-54 years,4.28,0.717,6920,Boomers
2000,female,5-14 years,1.73,0.717,6920,Millenials
2000,male,5-14 years,0.84,0.717,6920,Millenials
2001,male,75+ years,56.68,0.793665815,7458,Silent
2001,male,35-54 years,36.19,0.793665815,7458,Boomers
2001,male,25-34 years,27.73,0.793665815,7458,Generation X
2001,male,55-74 years,26.57,0.793665815,7458,Silent
2001,male,15-24 years,22.1,0.793665815,7458,Millenials
2001,female,15-24 years,12.42,0.793665815,7458,Millenials
2001,female,55-74 years,6.57,0.793665815,7458,Silent
2001,female,35-54 years,6,0.793665815,7458,Boomers
2001,female,75+ years,5,0.793665815,7458,Silent
2001,female,25-34 years,4.26,0.793665815,7458,Generation X
2001,female,5-14 years,1.81,0.793665815,7458,Millenials
2001,male,5-14 years,0,0.793665815,7458,Millenials
2002,male,25-34 years,30.59,0.793665815,7578,Generation X
2002,male,35-54 years,28.72,0.793665815,7578,Boomers
2002,male,55-74 years,27.17,0.793665815,7578,Silent
2002,male,75+ years,23.66,0.793665815,7578,Silent
2002,male,15-24 years,21.84,0.793665815,7578,Millenials
2002,female,25-34 years,9.5,0.793665815,7578,Generation X
2002,female,15-24 years,5.37,0.793665815,7578,Millenials
2002,female,75+ years,4.86,0.793665815,7578,Silent
2002,female,35-54 years,4.13,0.793665815,7578,Boomers
