suicides/100k pop,Status,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,thinness 5-9 years,Income composition of resources,Schooling,HDI for year,gdp_per_capita ($)
13.2,developing,73.7,16,11,5.88,547.2101411,98,6071,26.8,12,99,4.11,99,0.3,4212.5492,8.5,0.706,13.0,1.83e-15,-0.660326158
12.11,developing,73.7,16,11,5.88,547.2101411,98,6071,26.8,12,99,4.11,99,0.3,4212.5492,8.5,0.706,13.0,1.83e-15,-0.660326158
7.51,developing,73.7,16,11,5.88,547.2101411,98,6071,26.8,12,99,4.11,99,0.3,4212.5492,8.5,0.706,13.0,1.83e-15,-0.660326158
4.07,developing,73.7,16,11,5.88,547.2101411,98,6071,26.8,12,99,4.11,99,0.3,4212.5492,8.5,0.706,13.0,1.83e-15,-0.660326158
3.72,developing,73.7,16,11,5.88,547.2101411,98,6071,26.8,12,99,4.11,99,0.3,4212.5492,8.5,0.706,13.0,1.83e-15,-0.660326158
3.18,developing,73.7,16,11,5.88,547.2101411,98,6071,26.8,12,99,4.11,99,0.3,4212.5492,8.5,0.706,13.0,1.83e-15,-0.660326158
2.67,developing,73.7,16,11,5.88,547.2101411,98,6071,26.8,12,99,4.11,99,0.3,4212.5492,8.5,0.706,13.0,1.83e-15,-0.660326158
2.12,developing,73.7,16,11,5.88,547.2101411,98,6071,26.8,12,99,4.11,99,0.3,4212.5492,8.5,0.706,13.0,1.83e-15,-0.660326158
0.44,developing,73.7,16,11,5.88,547.2101411,98,6071,26.8,12,99,4.11,99,0.3,4212.5492,8.5,0.706,13.0,1.83e-15,-0.660326158
0.39,developing,73.7,16,11,5.88,547.2101411,98,6071,26.8,12,99,4.11,99,0.3,4212.5492,8.5,0.706,13.0,1.83e-15,-0.660326158
13.99,developing,73.5,162,11,5.92,609.9511632,98,7790,25.7,13,99,3.92,99,0.3,4378.68746,8.6,0.7,12.9,1.83e-15,-0.650821703
13.9,developing,73.5,162,11,5.92,609.9511632,98,7790,25.7,13,99,3.92,99,0.3,4378.68746,8.6,0.7,12.9,1.83e-15,-0.650821703
12.44,developing,73.5,162,11,5.92,609.9511632,98,7790,25.7,13,99,3.92,99,0.3,4378.68746,8.6,0.7,12.9,1.83e-15,-0.650821703
12.42,developing,73.5,162,11,5.92,609.9511632,98,7790,25.7,13,99,3.92,99,0.3,4378.68746,8.6,0.7,12.9,1.83e-15,-0.650821703
7.58,developing,73.5,162,11,5.92,609.9511632,98,7790,25.7,13,99,3.92,99,0.3,4378.68746,8.6,0.7,12.9,1.83e-15,-0.650821703
4.74,developing,73.5,162,11,5.92,609.9511632,98,7790,25.7,13,99,3.92,99,0.3,4378.68746,8.6,0.7,12.9,1.83e-15,-0.650821703
3.94,developing,73.5,162,11,5.92,609.9511632,98,7790,25.7,13,99,3.92,99,0.3,4378.68746,8.6,0.7,12.9,1.83e-15,-0.650821703
3.93,developing,73.5,162,11,5.92,609.9511632,98,7790,25.7,13,99,3.92,99,0.3,4378.68746,8.6,0.7,12.9,1.83e-15,-0.650821703
2.66,developing,73.5,162,11,5.92,609.9511632,98,7790,25.7,13,99,3.92,99,0.3,4378.68746,8.6,0.7,12.9,1.83e-15,-0.650821703
2.05,developing,73.5,162,11,5.92,609.9511632,98,7790,25.7,13,99,3.92,99,0.3,4378.68746,8.6,0.7,12.9,1.83e-15,-0.650821703
0.28,developing,73.5,162,11,5.92,609.9511632,98,7790,25.7,13,99,3.92,99,0.3,4378.68746,8.6,0.7,12.9,1.83e-15,-0.650821703
0.25,developing,73.5,162,11,5.92,609.9511632,98,7790,25.7,13,99,3.92,99,0.3,4378.68746,8.6,0.7,12.9,1.83e-15,-0.650821703
14.69,developing,73.3,165,12,6.2,520.7639087,96,3893,24.6,14,98,3.56,98,0.4,3972.26475,8.8,0.687,12.3,1.83e-15,-0.674454404
14.66,developing,73.3,165,12,6.2,520.7639087,96,3893,24.6,14,98,3.56,98,0.4,3972.26475,8.8,0.687,12.3,1.83e-15,-0.674454404
12.64,developing,73.3,165,12,6.2,520.7639087,96,3893,24.6,14,98,3.56,98,0.4,3972.26475,8.8,0.687,12.3,1.83e-15,-0.674454404
12.19,developing,73.3,165,12,6.2,520.7639087,96,3893,24.6,14,98,3.56,98,0.4,3972.26475,8.8,0.687,12.3,1.83e-15,-0.674454404
8.2,developing,73.3,165,12,6.2,520.7639087,96,3893,24.6,14,98,3.56,98,0.4,3972.26475,8.8,0.687,12.3,1.83e-15,-0.674454404
4.23,developing,73.3,165,12,6.2,520.7639087,96,3893,24.6,14,98,3.56,98,0.4,3972.26475,8.8,0.687,12.3,1.83e-15,-0.674454404
3.62,developing,73.3,165,12,6.2,520.7639087,96,3893,24.6,14,98,3.56,98,0.4,3972.26475,8.8,0.687,12.3,1.83e-15,-0.674454404
3.57,developing,73.3,165,12,6.2,520.7639087,96,3893,24.6,14,98,3.56,98,0.4,3972.26475,8.8,0.687,12.3,1.83e-15,-0.674454404
2.93,developing,73.3,165,12,6.2,520.7639087,96,3893,24.6,14,98,3.56,98,0.4,3972.26475,8.8,0.687,12.3,1.83e-15,-0.674454404
1.87,developing,73.3,165,12,6.2,520.7639087,96,3893,24.6,14,98,3.56,98,0.4,3972.26475,8.8,0.687,12.3,1.83e-15,-0.674454404
0.34,developing,73.3,165,12,6.2,520.7639087,96,3893,24.6,14,98,3.56,98,0.4,3972.26475,8.8,0.687,12.3,1.83e-15,-0.674454404
0.2,developing,73.3,165,12,6.2,520.7639087,96,3893,24.6,14,98,3.56,98,0.4,3972.26475,8.8,0.687,12.3,1.83e-15,-0.674454404
14.2,developing,73.0,168,13,6.18,433.9210918,96,3588,23.6,15,98,3.49,98,0.5,3368.952576,8.9,0.686,12.4,1.83e-15,-0.718791406
11.63,developing,73.0,168,13,6.18,433.9210918,96,3588,23.6,15,98,3.49,98,0.5,3368.952576,8.9,0.686,12.4,1.83e-15,-0.718791406
11.2,developing,73.0,168,13,6.18,433.9210918,96,3588,23.6,15,98,3.49,98,0.5,3368.952576,8.9,0.686,12.4,1.83e-15,-0.718791406
10.85,developing,73.0,168,13,6.18,433.9210918,96,3588,23.6,15,98,3.49,98,0.5,3368.952576,8.9,0.686,12.4,1.83e-15,-0.718791406
7.32,developing,73.0,168,13,6.18,433.9210918,96,3588,23.6,15,98,3.49,98,0.5,3368.952576,8.9,0.686,12.4,1.83e-15,-0.718791406
3.22,developing,73.0,168,13,6.18,433.9210918,96,3588,23.6,15,98,3.49,98,0.5,3368.952576,8.9,0.686,12.4,1.83e-15,-0.718791406
3.17,developing,73.0,168,13,6.18,433.9210918,96,3588,23.6,15,98,3.49,98,0.5,3368.952576,8.9,0.686,12.4,1.83e-15,-0.718791406
2.56,developing,73.0,168,13,6.18,433.9210918,96,3588,23.6,15,98,3.49,98,0.5,3368.952576,8.9,0.686,12.4,1.83e-15,-0.718791406
2.53,developing,73.0,168,13,6.18,433.9210918,96,3588,23.6,15,98,3.49,98,0.5,3368.952576,8.9,0.686,12.4,1.83e-15,-0.718791406
1.79,developing,73.0,168,13,6.18,433.9210918,96,3588,23.6,15,98,3.49,98,0.5,3368.952576,8.9,0.686,12.4,1.83e-15,-0.718791406
0.29,developing,73.0,168,13,6.18,433.9210918,96,3588,23.6,15,98,3.49,98,0.5,3368.952576,8.9,0.686,12.4,1.83e-15,-0.718791406
0.28,developing,73.0,168,13,6.18,433.9210918,96,3588,23.6,15,98,3.49,98,0.5,3368.952576,8.9,0.686,12.4,1.83e-15,-0.718791406
15.54,developing,72.5,177,13,6.26,321.1953005,96,3526,22.6,15,98,3.55,98,0.5,2893.651356,9.1,0.682,12.0,-1.80773207,-0.744684626
12.43,developing,72.5,177,13,6.26,321.1953005,96,3526,22.6,15,98,3.55,98,0.5,2893.651356,9.1,0.682,12.0,-1.80773207,-0.744684626
12.29,developing,72.5,177,13,6.26,321.1953005,96,3526,22.6,15,98,3.55,98,0.5,2893.651356,9.1,0.682,12.0,-1.80773207,-0.744684626
11.63,developing,72.5,177,13,6.26,321.1953005,96,3526,22.6,15,98,3.55,98,0.5,2893.651356,9.1,0.682,12.0,-1.80773207,-0.744684626
8.73,developing,72.5,177,13,6.26,321.1953005,96,3526,22.6,15,98,3.55,98,0.5,2893.651356,9.1,0.682,12.0,-1.80773207,-0.744684626
3.91,developing,72.5,177,13,6.26,321.1953005,96,3526,22.6,15,98,3.55,98,0.5,2893.651356,9.1,0.682,12.0,-1.80773207,-0.744684626
3.71,developing,72.5,177,13,6.26,321.1953005,96,3526,22.6,15,98,3.55,98,0.5,2893.651356,9.1,0.682,12.0,-1.80773207,-0.744684626
3.39,developing,72.5,177,13,6.26,321.1953005,96,3526,22.6,15,98,3.55,98,0.5,2893.651356,9.1,0.682,12.0,-1.80773207,-0.744684626
3.31,developing,72.5,177,13,6.26,321.1953005,96,3526,22.6,15,98,3.55,98,0.5,2893.651356,9.1,0.682,12.0,-1.80773207,-0.744684626
2.27,developing,72.5,177,13,6.26,321.1953005,96,3526,22.6,15,98,3.55,98,0.5,2893.651356,9.1,0.682,12.0,-1.80773207,-0.744684626
0.53,developing,72.5,177,13,6.26,321.1953005,96,3526,22.6,15,98,3.55,98,0.5,2893.651356,9.1,0.682,12.0,-1.80773207,-0.744684626
0.25,developing,72.5,177,13,6.26,321.1953005,96,3526,22.6,15,98,3.55,98,0.5,2893.651356,9.1,0.682,12.0,-1.80773207,-0.744684626
16.9,developing,71.6,189,14,6.17,301.3597791,96,4165,21.7,16,98,3.51,98,0.5,2659.83918,9.2,0.674,11.9,1.83e-15,-0.757271608
13.19,developing,71.6,189,14,6.17,301.3597791,96,4165,21.7,16,98,3.51,98,0.5,2659.83918,9.2,0.674,11.9,1.83e-15,-0.757271608
12.93,developing,71.6,189,14,6.17,301.3597791,96,4165,21.7,16,98,3.51,98,0.5,2659.83918,9.2,0.674,11.9,1.83e-15,-0.757271608
12.86,developing,71.6,189,14,6.17,301.3597791,96,4165,21.7,16,98,3.51,98,0.5,2659.83918,9.2,0.674,11.9,1.83e-15,-0.757271608
9.15,developing,71.6,189,14,6.17,301.3597791,96,4165,21.7,16,98,3.51,98,0.5,2659.83918,9.2,0.674,11.9,1.83e-15,-0.757271608
4.87,developing,71.6,189,14,6.17,301.3597791,96,4165,21.7,16,98,3.51,98,0.5,2659.83918,9.2,0.674,11.9,1.83e-15,-0.757271608
4.4,developing,71.6,189,14,6.17,301.3597791,96,4165,21.7,16,98,3.51,98,0.5,2659.83918,9.2,0.674,11.9,1.83e-15,-0.757271608
4.1,developing,71.6,189,14,6.17,301.3597791,96,4165,21.7,16,98,3.51,98,0.5,2659.83918,9.2,0.674,11.9,1.83e-15,-0.757271608
3.96,developing,71.6,189,14,6.17,301.3597791,96,4165,21.7,16,98,3.51,98,0.5,2659.83918,9.2,0.674,11.9,1.83e-15,-0.757271608
3.11,developing,71.6,189,14,6.17,301.3597791,96,4165,21.7,16,98,3.51,98,0.5,2659.83918,9.2,0.674,11.9,1.83e-15,-0.757271608
0.34,developing,71.6,189,14,6.17,301.3597791,96,4165,21.7,16,98,3.51,98,0.5,2659.83918,9.2,0.674,11.9,1.83e-15,-0.757271608
0.25,developing,71.6,189,14,6.17,301.3597791,96,4165,21.7,16,98,3.51,98,0.5,2659.83918,9.2,0.674,11.9,1.83e-15,-0.757271608
16.78,developing,71.7,189,15,6.14,282.8364612,96,4519,2.9,18,98,3.58,98,0.6,2358.93629,9.3,0.666,11.8,1.83e-15,-0.773608997
14.36,developing,71.7,189,15,6.14,282.8364612,96,4519,2.9,18,98,3.58,98,0.6,2358.93629,9.3,0.666,11.8,1.83e-15,-0.773608997
13.8,developing,71.7,189,15,6.14,282.8364612,96,4519,2.9,18,98,3.58,98,0.6,2358.93629,9.3,0.666,11.8,1.83e-15,-0.773608997
13.67,developing,71.7,189,15,6.14,282.8364612,96,4519,2.9,18,98,3.58,98,0.6,2358.93629,9.3,0.666,11.8,1.83e-15,-0.773608997
10.78,developing,71.7,189,15,6.14,282.8364612,96,4519,2.9,18,98,3.58,98,0.6,2358.93629,9.3,0.666,11.8,1.83e-15,-0.773608997
4.59,developing,71.7,189,15,6.14,282.8364612,96,4519,2.9,18,98,3.58,98,0.6,2358.93629,9.3,0.666,11.8,1.83e-15,-0.773608997
4.43,developing,71.7,189,15,6.14,282.8364612,96,4519,2.9,18,98,3.58,98,0.6,2358.93629,9.3,0.666,11.8,1.83e-15,-0.773608997
4.38,developing,71.7,189,15,6.14,282.8364612,96,4519,2.9,18,98,3.58,98,0.6,2358.93629,9.3,0.666,11.8,1.83e-15,-0.773608997
4.02,developing,71.7,189,15,6.14,282.8364612,96,4519,2.9,18,98,3.58,98,0.6,2358.93629,9.3,0.666,11.8,1.83e-15,-0.773608997
3.37,developing,71.7,189,15,6.14,282.8364612,96,4519,2.9,18,98,3.58,98,0.6,2358.93629,9.3,0.666,11.8,1.83e-15,-0.773608997
0.65,developing,71.7,189,15,6.14,282.8364612,96,4519,2.9,18,98,3.58,98,0.6,2358.93629,9.3,0.666,11.8,1.83e-15,-0.773608997
0.33,developing,71.7,189,15,6.14,282.8364612,96,4519,2.9,18,98,3.58,98,0.6,2358.93629,9.3,0.666,11.8,1.83e-15,-0.773608997
18.35,developing,71.4,192,16,5.93,27.63810304,95,10315,2.2,19,97,3.7,96,0.7,296.54617,9.5,0.657,11.5,1.83e-15,-0.785219846
16.15,developing,71.4,192,16,5.93,27.63810304,95,10315,2.2,19,97,3.7,96,0.7,296.54617,9.5,0.657,11.5,1.83e-15,-0.785219846
15.52,developing,71.4,192,16,5.93,27.63810304,95,10315,2.2,19,97,3.7,96,0.7,296.54617,9.5,0.657,11.5,1.83e-15,-0.785219846
14.59,developing,71.4,192,16,5.93,27.63810304,95,10315,2.2,19,97,3.7,96,0.7,296.54617,9.5,0.657,11.5,1.83e-15,-0.785219846
13.8,developing,71.4,192,16,5.93,27.63810304,95,10315,2.2,19,97,3.7,96,0.7,296.54617,9.5,0.657,11.5,1.83e-15,-0.785219846
5.08,developing,71.4,192,16,5.93,27.63810304,95,10315,2.2,19,97,3.7,96,0.7,296.54617,9.5,0.657,11.5,1.83e-15,-0.785219846
4.96,developing,71.4,192,16,5.93,27.63810304,95,10315,2.2,19,97,3.7,96,0.7,296.54617,9.5,0.657,11.5,1.83e-15,-0.785219846
4.94,developing,71.4,192,16,5.93,27.63810304,95,10315,2.2,19,97,3.7,96,0.7,296.54617,9.5,0.657,11.5,1.83e-15,-0.785219846
4.79,developing,71.4,192,16,5.93,27.63810304,95,10315,2.2,19,97,3.7,96,0.7,296.54617,9.5,0.657,11.5,1.83e-15,-0.785219846
3.83,developing,71.4,192,16,5.93,27.63810304,95,10315,2.2,19,97,3.7,96,0.7,296.54617,9.5,0.657,11.5,1.83e-15,-0.785219846
0.65,developing,71.4,192,16,5.93,27.63810304,95,10315,2.2,19,97,3.7,96,0.7,296.54617,9.5,0.657,11.5,1.83e-15,-0.785219846
0.46,developing,71.4,192,16,5.93,27.63810304,95,10315,2.2,19,97,3.7,96,0.7,296.54617,9.5,0.657,11.5,1.83e-15,-0.785219846
23.64,developing,71.1,194,18,5.88,0.27564826,95,4074,18.7,21,97,3.4,97,0.8,27.564826,9.7,0.64,10.9,-2.401156327,-0.792206905
17.56,developing,71.1,194,18,5.88,0.27564826,95,4074,18.7,21,97,3.4,97,0.8,27.564826,9.7,0.64,10.9,-2.401156327,-0.792206905
14.83,developing,71.1,194,18,5.88,0.27564826,95,4074,18.7,21,97,3.4,97,0.8,27.564826,9.7,0.64,10.9,-2.401156327,-0.792206905
13.37,developing,71.1,194,18,5.88,0.27564826,95,4074,18.7,21,97,3.4,97,0.8,27.564826,9.7,0.64,10.9,-2.401156327,-0.792206905
12.72,developing,71.1,194,18,5.88,0.27564826,95,4074,18.7,21,97,3.4,97,0.8,27.564826,9.7,0.64,10.9,-2.401156327,-0.792206905
5.73,developing,71.1,194,18,5.88,0.27564826,95,4074,18.7,21,97,3.4,97,0.8,27.564826,9.7,0.64,10.9,-2.401156327,-0.792206905
4.98,developing,71.1,194,18,5.88,0.27564826,95,4074,18.7,21,97,3.4,97,0.8,27.564826,9.7,0.64,10.9,-2.401156327,-0.792206905
4.67,developing,71.1,194,18,5.88,0.27564826,95,4074,18.7,21,97,3.4,97,0.8,27.564826,9.7,0.64,10.9,-2.401156327,-0.792206905
4.6,developing,71.1,194,18,5.88,0.27564826,95,4074,18.7,21,97,3.4,97,0.8,27.564826,9.7,0.64,10.9,-2.401156327,-0.792206905
4.0,developing,71.1,194,18,5.88,0.27564826,95,4074,18.7,21,97,3.4,97,0.8,27.564826,9.7,0.64,10.9,-2.401156327,-0.792206905
0.0,developing,71.1,194,18,5.88,0.27564826,95,4074,18.7,21,97,3.4,97,0.8,27.564826,9.7,0.64,10.9,-2.401156327,-0.792206905
0.0,developing,71.1,194,18,5.88,0.27564826,95,4074,18.7,21,97,3.4,97,0.8,27.564826,9.7,0.64,10.9,-2.401156327,-0.792206905
32.92,developing,76.0,176,0,6.5,144.9850711,9,0,43.0,0,91,5.6,9,0.4,1953.9767,6.2,0.774,12.6,-0.439559478,0.152484629
22.54,developing,76.0,176,0,6.5,144.9850711,9,0,43.0,0,91,5.6,9,0.4,1953.9767,6.2,0.774,12.6,-0.439559478,0.152484629
21.61,developing,76.0,176,0,6.5,144.9850711,9,0,43.0,0,91,5.6,9,0.4,1953.9767,6.2,0.774,12.6,-0.439559478,0.152484629
20.96,developing,76.0,176,0,6.5,144.9850711,9,0,43.0,0,91,5.6,9,0.4,1953.9767,6.2,0.774,12.6,-0.439559478,0.152484629
18.75,developing,76.0,176,0,6.5,144.9850711,9,0,43.0,0,91,5.6,9,0.4,1953.9767,6.2,0.774,12.6,-0.439559478,0.152484629
6.73,developing,76.0,176,0,6.5,144.9850711,9,0,43.0,0,91,5.6,9,0.4,1953.9767,6.2,0.774,12.6,-0.439559478,0.152484629
4.79,developing,76.0,176,0,6.5,144.9850711,9,0,43.0,0,91,5.6,9,0.4,1953.9767,6.2,0.774,12.6,-0.439559478,0.152484629
4.33,developing,76.0,176,0,6.5,144.9850711,9,0,43.0,0,91,5.6,9,0.4,1953.9767,6.2,0.774,12.6,-0.439559478,0.152484629
3.79,developing,76.0,176,0,6.5,144.9850711,9,0,43.0,0,91,5.6,9,0.4,1953.9767,6.2,0.774,12.6,-0.439559478,0.152484629
2.27,developing,76.0,176,0,6.5,144.9850711,9,0,43.0,0,91,5.6,9,0.4,1953.9767,6.2,0.774,12.6,-0.439559478,0.152484629
0.0,developing,76.0,176,0,6.5,144.9850711,9,0,43.0,0,91,5.6,9,0.4,1953.9767,6.2,0.774,12.6,-0.439559478,0.152484629
0.0,developing,76.0,176,0,6.5,144.9850711,9,0,43.0,0,91,5.6,9,0.4,1953.9767,6.2,0.774,12.6,-0.439559478,0.152484629
32.57,developing,74.0,179,0,6.5,1389.772683,9,0,42.0,0,91,5.29,9,0.4,16683.94578,6.3,0.772,12.5,-0.357139442,0.021117637
27.32,developing,74.0,179,0,6.5,1389.772683,9,0,42.0,0,91,5.29,9,0.4,16683.94578,6.3,0.772,12.5,-0.357139442,0.021117637
26.49,developing,74.0,179,0,6.5,1389.772683,9,0,42.0,0,91,5.29,9,0.4,16683.94578,6.3,0.772,12.5,-0.357139442,0.021117637
22.26,developing,74.0,179,0,6.5,1389.772683,9,0,42.0,0,91,5.29,9,0.4,16683.94578,6.3,0.772,12.5,-0.357139442,0.021117637
15.32,developing,74.0,179,0,6.5,1389.772683,9,0,42.0,0,91,5.29,9,0.4,16683.94578,6.3,0.772,12.5,-0.357139442,0.021117637
8.29,developing,74.0,179,0,6.5,1389.772683,9,0,42.0,0,91,5.29,9,0.4,16683.94578,6.3,0.772,12.5,-0.357139442,0.021117637
7.74,developing,74.0,179,0,6.5,1389.772683,9,0,42.0,0,91,5.29,9,0.4,16683.94578,6.3,0.772,12.5,-0.357139442,0.021117637
4.36,developing,74.0,179,0,6.5,1389.772683,9,0,42.0,0,91,5.29,9,0.4,16683.94578,6.3,0.772,12.5,-0.357139442,0.021117637
3.9,developing,74.0,179,0,6.5,1389.772683,9,0,42.0,0,91,5.29,9,0.4,16683.94578,6.3,0.772,12.5,-0.357139442,0.021117637
1.14,developing,74.0,179,0,6.5,1389.772683,9,0,42.0,0,91,5.29,9,0.4,16683.94578,6.3,0.772,12.5,-0.357139442,0.021117637
1.11,developing,74.0,179,0,6.5,1389.772683,9,0,42.0,0,91,5.29,9,0.4,16683.94578,6.3,0.772,12.5,-0.357139442,0.021117637
0.0,developing,74.0,179,0,6.5,1389.772683,9,0,42.0,0,91,5.29,9,0.4,16683.94578,6.3,0.772,12.5,-0.357139442,0.021117637
23.65,developing,71.0,183,0,6.37,128.0896289,9,0,41.1,0,9,6.47,9,0.2,1458.8796,6.4,0.773,12.5,1.83e-15,-0.099511889
21.6,developing,71.0,183,0,6.37,128.0896289,9,0,41.1,0,9,6.47,9,0.2,1458.8796,6.4,0.773,12.5,1.83e-15,-0.099511889
21.11,developing,71.0,183,0,6.37,128.0896289,9,0,41.1,0,9,6.47,9,0.2,1458.8796,6.4,0.773,12.5,1.83e-15,-0.099511889
20.82,developing,71.0,183,0,6.37,128.0896289,9,0,41.1,0,9,6.47,9,0.2,1458.8796,6.4,0.773,12.5,1.83e-15,-0.099511889
14.33,developing,71.0,183,0,6.37,128.0896289,9,0,41.1,0,9,6.47,9,0.2,1458.8796,6.4,0.773,12.5,1.83e-15,-0.099511889
6.07,developing,71.0,183,0,6.37,128.0896289,9,0,41.1,0,9,6.47,9,0.2,1458.8796,6.4,0.773,12.5,1.83e-15,-0.099511889
4.41,developing,71.0,183,0,6.37,128.0896289,9,0,41.1,0,9,6.47,9,0.2,1458.8796,6.4,0.773,12.5,1.83e-15,-0.099511889
4.4,developing,71.0,183,0,6.37,128.0896289,9,0,41.1,0,9,6.47,9,0.2,1458.8796,6.4,0.773,12.5,1.83e-15,-0.099511889
2.74,developing,71.0,183,0,6.37,128.0896289,9,0,41.1,0,9,6.47,9,0.2,1458.8796,6.4,0.773,12.5,1.83e-15,-0.099511889
1.11,developing,71.0,183,0,6.37,128.0896289,9,0,41.1,0,9,6.47,9,0.2,1458.8796,6.4,0.773,12.5,1.83e-15,-0.099511889
0.0,developing,71.0,183,0,6.37,128.0896289,9,0,41.1,0,9,6.47,9,0.2,1458.8796,6.4,0.773,12.5,1.83e-15,-0.099511889
0.0,developing,71.0,183,0,6.37,128.0896289,9,0,41.1,0,9,6.47,9,0.2,1458.8796,6.4,0.773,12.5,1.83e-15,-0.099511889
38.59,developing,69.9,185,0,6.41,1902.693048,9,0,4.2,0,91,4.4,9,0.3,21188.11857,6.4,0.767,12.4,1.83e-15,0.270648134
34.38,developing,69.9,185,0,6.41,1902.693048,9,0,4.2,0,91,4.4,9,0.3,21188.11857,6.4,0.767,12.4,1.83e-15,0.270648134
33.35,developing,69.9,185,0,6.41,1902.693048,9,0,4.2,0,91,4.4,9,0.3,21188.11857,6.4,0.767,12.4,1.83e-15,0.270648134
21.19,developing,69.9,185,0,6.41,1902.693048,9,0,4.2,0,91,4.4,9,0.3,21188.11857,6.4,0.767,12.4,1.83e-15,0.270648134
19.05,developing,69.9,185,0,6.41,1902.693048,9,0,4.2,0,91,4.4,9,0.3,21188.11857,6.4,0.767,12.4,1.83e-15,0.270648134
9.29,developing,69.9,185,0,6.41,1902.693048,9,0,4.2,0,91,4.4,9,0.3,21188.11857,6.4,0.767,12.4,1.83e-15,0.270648134
8.3,developing,69.9,185,0,6.41,1902.693048,9,0,4.2,0,91,4.4,9,0.3,21188.11857,6.4,0.767,12.4,1.83e-15,0.270648134
4.53,developing,69.9,185,0,6.41,1902.693048,9,0,4.2,0,91,4.4,9,0.3,21188.11857,6.4,0.767,12.4,1.83e-15,0.270648134
4.27,developing,69.9,185,0,6.41,1902.693048,9,0,4.2,0,91,4.4,9,0.3,21188.11857,6.4,0.767,12.4,1.83e-15,0.270648134
4.2,developing,69.9,185,0,6.41,1902.693048,9,0,4.2,0,91,4.4,9,0.3,21188.11857,6.4,0.767,12.4,1.83e-15,0.270648134
1.1,developing,69.9,185,0,6.41,1902.693048,9,0,4.2,0,91,4.4,9,0.3,21188.11857,6.4,0.767,12.4,1.83e-15,0.270648134
0.0,developing,69.9,185,0,6.41,1902.693048,9,0,4.2,0,91,4.4,9,0.3,21188.11857,6.4,0.767,12.4,1.83e-15,0.270648134
36.04,developing,69.7,187,0,6.37,136.8836683,89,0,39.3,0,9,4.82,88,0.7,1653.1844,6.5,0.76,12.4,1.83e-15,0.012229686
35.39,developing,69.7,187,0,6.37,136.8836683,89,0,39.3,0,9,4.82,88,0.7,1653.1844,6.5,0.76,12.4,1.83e-15,0.012229686
19.16,developing,69.7,187,0,6.37,136.8836683,89,0,39.3,0,9,4.82,88,0.7,1653.1844,6.5,0.76,12.4,1.83e-15,0.012229686
16.68,developing,69.7,187,0,6.37,136.8836683,89,0,39.3,0,9,4.82,88,0.7,1653.1844,6.5,0.76,12.4,1.83e-15,0.012229686
15.93,developing,69.7,187,0,6.37,136.8836683,89,0,39.3,0,9,4.82,88,0.7,1653.1844,6.5,0.76,12.4,1.83e-15,0.012229686
5.62,developing,69.7,187,0,6.37,136.8836683,89,0,39.3,0,9,4.82,88,0.7,1653.1844,6.5,0.76,12.4,1.83e-15,0.012229686
4.35,developing,69.7,187,0,6.37,136.8836683,89,0,39.3,0,9,4.82,88,0.7,1653.1844,6.5,0.76,12.4,1.83e-15,0.012229686
3.26,developing,69.7,187,0,6.37,136.8836683,89,0,39.3,0,9,4.82,88,0.7,1653.1844,6.5,0.76,12.4,1.83e-15,0.012229686
3.25,developing,69.7,187,0,6.37,136.8836683,89,0,39.3,0,9,4.82,88,0.7,1653.1844,6.5,0.76,12.4,1.83e-15,0.012229686
2.79,developing,69.7,187,0,6.37,136.8836683,89,0,39.3,0,9,4.82,88,0.7,1653.1844,6.5,0.76,12.4,1.83e-15,0.012229686
1.11,developing,69.7,187,0,6.37,136.8836683,89,0,39.3,0,9,4.82,88,0.7,1653.1844,6.5,0.76,12.4,1.83e-15,0.012229686
0.0,developing,69.7,187,0,6.37,136.8836683,89,0,39.3,0,9,4.82,88,0.7,1653.1844,6.5,0.76,12.4,1.83e-15,0.012229686
26.1,developing,69.6,188,0,6.35,103.3710689,89,0,38.4,0,89,4.49,92,0.6,1495.96337,6.6,0.751,12.3,1.83e-15,-0.123247341
23.12,developing,69.6,188,0,6.35,103.3710689,89,0,38.4,0,89,4.49,92,0.6,1495.96337,6.6,0.751,12.3,1.83e-15,-0.123247341
22.18,developing,69.6,188,0,6.35,103.3710689,89,0,38.4,0,89,4.49,92,0.6,1495.96337,6.6,0.751,12.3,1.83e-15,-0.123247341
21.03,developing,69.6,188,0,6.35,103.3710689,89,0,38.4,0,89,4.49,92,0.6,1495.96337,6.6,0.751,12.3,1.83e-15,-0.123247341
17.75,developing,69.6,188,0,6.35,103.3710689,89,0,38.4,0,89,4.49,92,0.6,1495.96337,6.6,0.751,12.3,1.83e-15,-0.123247341
6.74,developing,69.6,188,0,6.35,103.3710689,89,0,38.4,0,89,4.49,92,0.6,1495.96337,6.6,0.751,12.3,1.83e-15,-0.123247341
5.5,developing,69.6,188,0,6.35,103.3710689,89,0,38.4,0,89,4.49,92,0.6,1495.96337,6.6,0.751,12.3,1.83e-15,-0.123247341
4.84,developing,69.6,188,0,6.35,103.3710689,89,0,38.4,0,89,4.49,92,0.6,1495.96337,6.6,0.751,12.3,1.83e-15,-0.123247341
